State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag,Borough
NY,11211,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Brooklyn
NY,11373,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Queens
NY,11435,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Staten Island
NY,11355,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11361,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Queens
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Bronx
NY,11366,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,74,DMV Snapshot (5/2/2023),False,Queens
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11373,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Queens
NY,11206,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Brooklyn
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10309,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,77,DMV Snapshot (8/2/2023),False,Staten Island
NY,11219,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Brooklyn
NY,11432,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Queens
NY,11415,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Manhattan
NY,11249,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Brooklyn
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11366,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Queens
NY,11225,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Brooklyn
NY,11416,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11249,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11360,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Queens
NY,11363,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,10011,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,75,DMV Snapshot (6/2/2023),False,Manhattan
NY,11238,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Queens
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,74,DMV Snapshot (5/2/2023),False,Queens
NY,10023,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10471,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Bronx
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Brooklyn
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,11225,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Brooklyn
NY,11219,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Brooklyn
NY,11415,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Queens
NY,11249,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Brooklyn
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Manhattan
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Queens
NY,11373,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11218,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Brooklyn
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Brooklyn
NY,11355,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,11218,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Brooklyn
NY,11249,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Brooklyn
NY,11417,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11209,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Brooklyn
NY,11219,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Brooklyn
NY,11219,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,10022,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,11204,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Brooklyn
NY,11218,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Brooklyn
NY,11235,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Brooklyn
NY,11207,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Brooklyn
NY,11416,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,10028,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,11356,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11416,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11693,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,74,DMV Snapshot (5/2/2023),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,10013,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Queens
NY,10306,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Staten Island
NY,11229,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,10306,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Staten Island
NY,10013,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,11693,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Queens
NY,11360,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11693,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11693,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11693,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,64,DMV Snapshot (7/1/2022),False,Queens
NY,10314,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Staten Island
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Queens
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,74,DMV Snapshot (5/2/2023),False,Queens
NY,10314,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Staten Island
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,10314,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Staten Island
NY,10306,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Staten Island
NY,11365,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,75,DMV Snapshot (6/2/2023),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Queens
NY,10013,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10013,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Queens
NY,10306,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Staten Island
NY,11360,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,10013,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Manhattan
NY,10312,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Staten Island
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,77,DMV Snapshot (8/2/2023),False,Queens
NY,11040,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,11214,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Brooklyn
NY,10312,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Staten Island
NY,11361,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,58,DMV Snapshot (1/1/2022),False,Queens
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,10312,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Staten Island
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,10312,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Staten Island
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Queens
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11361,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11214,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Brooklyn
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,76,DMV Snapshot (7/2/2023),False,Queens
NY,11229,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Brooklyn
NY,10002,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Queens
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Queens
NY,11229,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Queens
NY,11234,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11234,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Brooklyn
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Queens
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,11234,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Brooklyn
NY,10312,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Staten Island
NY,11214,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Brooklyn
NY,11101,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11368,2021-09-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,10471,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Bronx
NY,10075,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10024,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,11367,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Queens
NY,11378,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11432,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11233,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Brooklyn
NY,11364,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,75,DMV Snapshot (6/2/2023),False,Queens
NY,10024,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10023,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,68,DMV Snapshot (11/02/2022),False,Manhattan
NY,11354,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Queens
NY,11414,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Queens
NY,11001,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,11415,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,11378,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Queens
NY,11432,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Queens
NY,11414,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Queens
NY,11209,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Brooklyn
NY,11203,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Brooklyn
NY,10462,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Bronx
NY,11414,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11378,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,61,DMV Snapshot (4/1/2022),False,Queens
NY,11209,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11378,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Queens
NY,10305,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Staten Island
NY,11372,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Queens
NY,11226,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Brooklyn
NY,11220,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,71,DMV Snapshot (2/3/2023),False,Brooklyn
NY,11378,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,56,DMV Snapshot (11/1/2021),False,Queens
NY,10022,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,11203,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Brooklyn
NY,11214,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,63,DMV Snapshot (6/1/2022),False,Brooklyn
NY,11203,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Brooklyn
NY,10472,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,54,DMV Snapshot (9/2/2021),False,Bronx
NY,11422,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Queens
NY,11211,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,60,DMV Snapshot (3/1/2022),False,Brooklyn
NY,11414,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Queens
NY,11422,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Queens
NY,11214,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,73,DMV Snapshot (4/2/2023),False,Brooklyn
NY,11360,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Queens
NY,11427,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,70,DMV Snapshot (1/3/2023),False,Queens
NY,11233,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Brooklyn
NY,11354,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,10010,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,11367,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,57,DMV Snapshot (12/1/2021),False,Queens
NY,10022,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,11432,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11691,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,53,DMV Snapshot (8/1/2021),False,Queens
NY,10023,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10471,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Bronx
NY,10463,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,52,DMV Snapshot (7/1/2021),False,Bronx
NY,11211,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,62,DMV Snapshot (5/1/2022),False,Brooklyn
NY,10023,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,65,DMV Snapshot (8/1/2022),False,Manhattan
NY,11373,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,55,DMV Snapshot (10/1/2021),False,Queens
NY,11373,2021-06-01,TESLA,MODEL Y,2021,BEV,1,Light-Duty (Class 1-2A),2,59,DMV Snapshot (2/1/2022),False,Queens
